time,sm_c4grass,rfe,rfe_filled,temperature_2m_mean (°C),relative_humidity_2m_mean (%)
10/12/2024,23.54,0,0,29.1,48
11/12/2024,23.38,0,0,29.3,45
12/12/2024,23.21,0,0,29.2,44
13/12/2024,23.05,0,0,29.2,40
14/12/2024,22.88,0,0,29.5,36
15/12/2024,22.72,0,0,30.2,37
16/12/2024,22.56,0,0,30,39
17/12/2024,22.41,0,0,29.5,40
18/12/2024,22.27,0,0,29.4,42
19/12/2024,22.13,0,0,29,43
20/12/2024,22,6.5,6.5,29.6,46
21/12/2024,21.88,0,0,29,48
22/12/2024,21.75,0,0,29.4,50
23/12/2024,21.64,0,0,29.9,47
24/12/2024,21.53,0,0,30,48
25/12/2024,21.42,0,0,29.7,49
26/12/2024,21.32,0,0,29.5,45
27/12/2024,21.22,0,0,29.6,40
28/12/2024,21.13,0,0,28.9,33
29/12/2024,21.04,0,0,28.2,30
30/12/2024,20.95,0,0,29.4,26
31/12/2024,20.87,0,0,29.7,31
01/01/2025,20.79,0,0,29.7,32
02/01/2025,20.71,0,0,29.6,37
03/01/2025,20.63,0,0,29.5,38
04/01/2025,20.56,0,0,29.7,38
05/01/2025,20.49,0,0,29.5,39
06/01/2025,20.42,0,0,29.3,36
07/01/2025,20.35,0,0,28.4,37
08/01/2025,20.28,0,0,28.5,35
09/01/2025,20.22,0,0,29.3,35
10/01/2025,20.16,0,0,30.2,42
11/01/2025,20.1,0,0,30,43
12/01/2025,20.04,0,0,29.5,43
13/01/2025,19.99,0,0,30,37
14/01/2025,19.93,0,0,29.9,34
15/01/2025,19.87,0,0,29.7,30
16/01/2025,19.82,0,0,29.5,29
17/01/2025,19.77,0,0,29.8,28
18/01/2025,19.72,0,0,29.9,31
19/01/2025,19.67,0,0,29.9,34
20/01/2025,19.62,0,0,30.2,29
21/01/2025,19.57,0,0,30,29
22/01/2025,19.53,0,0,29.1,35
23/01/2025,19.48,0,0,29.5,38
24/01/2025,19.44,0,0,30,36
25/01/2025,19.4,0,0,30.9,34
26/01/2025,19.35,0,0,30.5,31
27/01/2025,19.31,0,0,30.6,29
28/01/2025,19.27,0,0,30.3,34
29/01/2025,19.23,0,0,30,40
30/01/2025,19.19,0,0,30,40
31/01/2025,19.15,0,0,28.5,50
01/02/2025,19.11,0,0,30.1,37
02/02/2025,19.07,0,0,30.3,31
03/02/2025,19.03,0,0,30.8,30
04/02/2025,18.99,0,0,30.9,29
05/02/2025,18.96,0,0,30,28
06/02/2025,18.92,0,0,30,29
07/02/2025,18.88,0,0,30.6,34
08/02/2025,18.84,0,0,30.8,35
09/02/2025,18.81,0,0,31.1,34
10/02/2025,18.78,0,0,31.6,35
11/02/2025,18.74,0,0,31.3,35
12/02/2025,18.71,0,0,31.2,38
13/02/2025,18.67,0,0,31.5,37
14/02/2025,18.64,0,0,31.5,31
15/02/2025,18.6,0,0,31.6,29
16/02/2025,18.57,0,0,31.7,34
17/02/2025,18.54,0,0,31.8,32
18/02/2025,18.51,0,0,31.4,27
19/02/2025,18.48,0,0,30.7,24
20/02/2025,18.45,0,0,31,23
21/02/2025,18.42,0,0,31.4,23
22/02/2025,18.39,0,0,31.4,26
23/02/2025,18.35,0,0,31.3,28
24/02/2025,18.32,0,0,31.4,28
25/02/2025,18.29,0,0,30.8,29
26/02/2025,18.26,0,0,31,26
27/02/2025,18.23,0,0,31,23
28/02/2025,18.2,0,0,31.7,27
01/03/2025,18.17,0,0,31.8,34
02/03/2025,18.15,0,0,32.2,33
03/03/2025,18.12,0,0,31.9,33
04/03/2025,18.09,0,0,31.9,31
05/03/2025,18.07,0,0,32,32
06/03/2025,18.04,0,0,32.4,33
07/03/2025,18.02,0,0,32,38
08/03/2025,17.99,0,0,30.6,45
09/03/2025,17.96,9.2,9.2,28.4,59
10/03/2025,21.54,10.3,10.3,24.3,78
11/03/2025,22.63,0,0,26.1,71
12/03/2025,25.44,24.4,24.4,26.7,73
13/03/2025,34.81,2.7,2.7,27.1,69
14/03/2025,30.02,0,0,29.2,55
15/03/2025,25.89,0,0,30.7,39
16/03/2025,24.33,2.9,2.9,31.2,38
17/03/2025,27.79,8.9,8.9,28.6,56
18/03/2025,26.78,0,0,29.3,54
19/03/2025,27.97,8,8,28,61
20/03/2025,27.95,0,0,26.9,71
21/03/2025,24.5,0,0,27.1,70
22/03/2025,22.6,0,0,29.2,58
23/03/2025,22.25,0,0,30.7,48
24/03/2025,22.09,0,0,26.9,68
25/03/2025,21.95,4.3,4.3,27.9,64
26/03/2025,21.82,0,0,29.3,55
27/03/2025,21.71,0,0,30.4,51
28/03/2025,21.6,6.8,6.8,26.6,69
29/03/2025,21.46,0,0,26.4,71
30/03/2025,21.35,0,0,28.6,62
31/03/2025,21.26,0,0,29.6,56
01/04/2025,21.18,0,0,30.6,47
02/04/2025,21.1,0,0,31.3,44
03/04/2025,21.04,0,0,31.4,46
04/04/2025,20.97,0,0,31.4,45
05/04/2025,20.9,0,0,31,47
06/04/2025,20.83,0.6,0.6,30.5,48
07/04/2025,20.77,0,0,30.6,44
08/04/2025,20.7,2.1,2.1,28.6,54
09/04/2025,20.64,0,0,30.2,52
10/04/2025,20.58,0,0,31.1,46
11/04/2025,20.52,0,0,31.6,42
12/04/2025,20.97,15.9,15.9,29.2,54
13/04/2025,26.4,0.4,0.4,22.9,87
14/04/2025,24.3,3.3,3.3,25.6,76
15/04/2025,26.51,3.6,3.6,26.4,75
16/04/2025,28.19,9.9,9.9,24.3,87
17/04/2025,30.57,0,0,26.4,75
18/04/2025,27.76,2,2,26.1,76
19/04/2025,25.79,1.3,1.3,26.9,75
20/04/2025,25.62,8.3,8.3,24.8,80
21/04/2025,29.54,0,0,26.2,74
22/04/2025,25.31,0,0,27.4,69
23/04/2025,22.48,0,0,27.2,67
24/04/2025,21.83,0,0,27.8,58
25/04/2025,21.72,0,0,28.7,55
26/04/2025,21.63,0,0,29.1,52
27/04/2025,21.55,0,0,30.1,48
28/04/2025,21.47,0,0,30.6,47
29/04/2025,21.39,5.4,5.4,30.6,51
30/04/2025,21.31,3.2,3.2,25.4,76
01/05/2025,21.21,0,0,26.9,72
02/05/2025,21.13,0,0,28.5,62
03/05/2025,21.05,3.7,3.7,28.7,62
04/05/2025,20.96,5.6,5.6,24.4,79
05/05/2025,20.86,0,0,25.1,76
06/05/2025,20.76,3.5,3.5,25,79
07/05/2025,26.91,19.5,19.5,24.7,80
08/05/2025,30.31,4.1,4.1,25.5,77
09/05/2025,27.98,0,0,26.2,74
10/05/2025,25.04,0,0,27.8,64
11/05/2025,22.62,0,0,28.5,58
12/05/2025,21.56,0,0,28.4,59
13/05/2025,21.62,7.1,7.1,27.1,67
14/05/2025,23.25,3.1,3.1,26.7,66
15/05/2025,21.94,0,0,28,60
16/05/2025,21.04,0,0,29.8,50
17/05/2025,20.94,0,0,30.4,44
18/05/2025,20.86,0,0,30.3,46
19/05/2025,20.8,0,0,30.7,45
20/05/2025,20.74,0,0,30.7,47
21/05/2025,20.68,2,2,29.2,55
22/05/2025,20.61,11.4,11.4,27.4,64
23/05/2025,20.68,1.6,1.6,27,70
24/05/2025,20.41,0,0,26.9,66
25/05/2025,20.33,0,0,29,50
26/05/2025,20.26,0,0,29.6,44
27/05/2025,20.2,0,0,29.9,46
28/05/2025,20.14,0,0,30,45
29/05/2025,20.09,0,0,29.8,45
30/05/2025,20.05,0,0,29.9,42
31/05/2025,20,0,0,29.8,42
01/06/2025,19.95,0,0,29.3,44
02/06/2025,19.9,0,0,29.9,45
03/06/2025,19.86,0,0,29.9,44
04/06/2025,19.81,0,0,30,44
05/06/2025,19.75,0,0,29.8,44
06/06/2025,19.7,0,0,28.1,50
07/06/2025,19.65,0,0,29.1,45
08/06/2025,19.59,0,0,29.8,43
09/06/2025,19.54,0,0,30.3,43
10/06/2025,19.48,0,0,30.1,44
11/06/2025,19.43,0,0,30.1,41
12/06/2025,19.37,0,0,30,45
13/06/2025,19.32,0,0,29.4,45
14/06/2025,19.27,0,0,29.2,42
15/06/2025,19.22,0,0,29.5,39
16/06/2025,19.17,0,0,29.1,40
17/06/2025,19.12,0,0,28.9,44
18/06/2025,19.07,0,0,28.7,45
19/06/2025,19.03,0,0,28.4,49
20/06/2025,18.98,0,0,28.3,50
21/06/2025,18.94,0,0,28.9,47
22/06/2025,18.9,0,0,29.5,41
23/06/2025,18.86,0,0,29.5,43
24/06/2025,18.82,0,0,29.2,40
25/06/2025,18.78,0,0,29.3,40
26/06/2025,18.73,0,0,29.5,44
27/06/2025,18.7,0,0,29.5,45
28/06/2025,18.66,0,0,29.7,47
29/06/2025,18.62,0,0,29,45
30/06/2025,18.59,0,0,29.4,42
01/07/2025,18.55,0,0,29.3,41
02/07/2025,18.51,0,0,29.2,44
03/07/2025,18.48,0,0,29.5,41
04/07/2025,18.45,0,0,29.4,42
05/07/2025,18.41,0,0,29.4,42
06/07/2025,18.38,0,0,29.4,44
07/07/2025,18.35,0,0,28.7,46
08/07/2025,18.31,0,0,29.2,46
09/07/2025,18.28,0,0,29.1,41
10/07/2025,23.1,25,25,26.9,58
11/07/2025,27.29,4.2,4.2,23.6,79
12/07/2025,25.56,0,0,25.2,67
13/07/2025,22.74,0,0,26.6,60
14/07/2025,20.37,0,0,28,53
15/07/2025,19.37,0,0,29.1,45
16/07/2025,19.29,0,0,28.7,48
17/07/2025,19.22,0,0,28,53
18/07/2025,19.17,0,0,28.3,53
19/07/2025,19.12,0,0,29.1,48
20/07/2025,19.07,0,0,29.6,42
21/07/2025,19.03,0,0,29.6,43
22/07/2025,18.99,0,0,29.4,42
23/07/2025,18.95,0,0,29.5,41
24/07/2025,18.91,0,0,28.9,42
25/07/2025,18.86,0,0,28.6,42
26/07/2025,18.82,0,0,29.1,42
27/07/2025,18.78,0,0,29,41
28/07/2025,18.74,0,0,28.8,42
29/07/2025,18.69,0,0,28.7,42
30/07/2025,18.65,0,0,29.2,38
31/07/2025,18.6,0,0,29,40
01/08/2025,18.55,5.2,5.2,29,43
02/08/2025,18.51,0,0,29.6,40
03/08/2025,18.46,0,0,27.9,49
04/08/2025,18.42,0,0,27.4,56
05/08/2025,18.38,0,0,28.5,47
06/08/2025,18.33,0,0,29.4,38
07/08/2025,18.29,0,0,27.9,53
08/08/2025,18.24,0,0,26.5,62
09/08/2025,18.2,0,0,27.9,52
10/08/2025,18.15,0,0,28.1,51
11/08/2025,18.11,0,0,29.2,43
12/08/2025,18.07,0,0,29,41
13/08/2025,18.03,0,0,29.1,40
14/08/2025,17.99,4.1,4.1,29.4,39
15/08/2025,17.95,0,0,29.2,46
16/08/2025,17.91,0,0,28.2,54
17/08/2025,17.87,0.5,0.5,26.2,63
18/08/2025,17.83,0.8,0.8,24.8,74
19/08/2025,17.8,0,0,23.2,83
20/08/2025,17.76,0,0,23.9,79
21/08/2025,17.73,0,0,23.8,77
22/08/2025,17.69,0,0,24.9,67
23/08/2025,17.65,0,0,26.4,59
24/08/2025,17.62,0,0,26,60
25/08/2025,17.58,0,0,27.7,55
26/08/2025,17.54,0,0,28.8,47
27/08/2025,17.5,0,0,29,44
28/08/2025,17.47,0,0,28,52
29/08/2025,17.43,0,0,29.2,46
30/08/2025,17.79,0,0,29.1,42
31/08/2025,17.76,0,0,29.3,40
01/09/2025,17.72,0,0,30.1,40
02/09/2025,17.69,0,0,29.5,43
03/09/2025,17.66,0,0,28,52
04/09/2025,17.63,0,0,29.5,40
05/09/2025,17.6,0,0,29.6,41
06/09/2025,17.57,0,0,30.3,38
07/09/2025,17.54,0,0,27.8,56
08/09/2025,17.51,0,0,28.9,44
09/09/2025,17.48,0,0,29.8,44
10/09/2025,17.45,0,0,30,43
11/09/2025,17.42,0,0,29.3,48
12/09/2025,17.4,0,0,30.2,38
13/09/2025,17.37,0,0,28.8,50
14/09/2025,17.35,0,0,28.6,54
15/09/2025,17.31,0,0,29.8,44
16/09/2025,17.28,0,0,30.4,42
17/09/2025,17.25,0,0,29.5,46
18/09/2025,17.21,0,0,31.1,39
19/09/2025,17.18,0,0,30.8,44
20/09/2025,17.15,0,0,30.3,39
21/09/2025,17.12,0,0,30.2,37
22/09/2025,17.09,0,0,30,39
23/09/2025,17.06,0,0,30,41
24/09/2025,17.03,0,0,29.4,38
25/09/2025,17.01,0,0,30.1,37
26/09/2025,16.98,0,0,30.6,39
27/09/2025,16.95,0,0,29.3,51
28/09/2025,16.93,0,0,27.2,57
29/09/2025,16.9,0,0,29.6,43
30/09/2025,16.88,0,0,31.3,38
01/10/2025,16.86,0,0,30.5,39
02/10/2025,16.83,1.8,1.8,29,50
03/10/2025,16.81,1.1,1.1,24.8,72
04/10/2025,16.78,0,0,26.6,64
05/10/2025,16.76,0,0,26.6,66
06/10/2025,16.74,0,0,25.9,68
07/10/2025,16.71,0,0,27,60
08/10/2025,16.68,0,0,28.7,50
09/10/2025,16.65,0,0,29.8,42
10/10/2025,16.62,0,0,30.3,38
11/10/2025,16.59,0,0,30.3,40
12/10/2025,16.56,0,0,30.3,38
13/10/2025,16.53,0,0,30.8,36
14/10/2025,16.5,0,0,30.9,36
15/10/2025,16.47,0,0,30.7,37
16/10/2025,16.45,0,0,30.1,42
17/10/2025,16.42,0,0,28.7,53
18/10/2025,16.4,1,1,28.5,52
19/10/2025,16.38,0,0,29.7,46
20/10/2025,16.35,0,0,30.1,40
21/10/2025,16.33,0,0,29.4,45
22/10/2025,16.31,1.2,1.2,27.9,53
23/10/2025,16.29,0,0,27.6,55
24/10/2025,16.26,0,0,29.8,46
25/10/2025,16.23,0,0,30.6,43
26/10/2025,16.2,0,0,28.7,55
27/10/2025,16.18,0.8,0.8,28.3,55
28/10/2025,16.15,0.5,0.5,30.6,48
29/10/2025,16.13,0.8,0.8,27.3,66
30/10/2025,16.1,0,0,26.7,69
31/10/2025,16.08,0.2,0.2,27.2,63
01/11/2025,16.06,0,0,28.5,53
02/11/2025,16.03,0,0,28.3,56
03/11/2025,16.01,0,0,29.4,49
04/11/2025,15.99,0,0,30.4,42
05/11/2025,15.97,0,0,31,40
06/11/2025,15.95,0,0,31,41
07/11/2025,15.93,0,0,30.1,46
08/11/2025,15.9,0,0,27.1,64
09/11/2025,15.88,0,0,29.1,50
10/11/2025,15.85,0,0,29.4,45
11/11/2025,15.83,0,0,29.4,43
12/11/2025,15.8,0,0,29.8,43
13/11/2025,15.78,0,0,29.8,46
14/11/2025,15.75,0,0,29.7,44
15/11/2025,15.73,0,0,29.5,46
16/11/2025,15.7,0,0,29.7,41
17/11/2025,15.68,0,0,29.4,47
18/11/2025,15.65,0,0,29.5,47
19/11/2025,15.63,0,0,29.9,42
20/11/2025,15.61,0,0,29.4,46
21/11/2025,15.59,0,0,30,40
22/11/2025,15.57,2.9,2.9,29.4,35
23/11/2025,15.55,0,0,28.9,40
24/11/2025,15.53,0,0,29.4,43
25/11/2025,15.51,0,0,29.9,42
26/11/2025,15.49,0,0,29.1,45
27/11/2025,15.46,0,0,29.3,45
28/11/2025,15.44,0,0,29.6,44
29/11/2025,15.41,0,0,29.6,43
30/11/2025,15.39,0,0,29.9,36
01/12/2025,15.36,0,0,29.6,29
02/12/2025,15.34,0,0,28.8,37
03/12/2025,15.31,0,0,28.8,42
04/12/2025,15.29,0,0,28.8,46
05/12/2025,15.27,0,0,29.6,44
06/12/2025,15.25,0,0,30.1,41
07/12/2025,15.23,0,0,30.1,41
08/12/2025,15.21,0,0,29.5,42
09/12/2025,15.19,0,0,29.7,43
10/12/2025,15.17,0,0,29.7,44
11/12/2025,15.15,0,0,30,42
12/12/2025,15.12,0,0,30.1,43
13/12/2025,15.1,5.5,5.5,26,67
14/12/2025,15.08,0,0,26.6,67
15/12/2025,15.05,0,0,28.7,52
16/12/2025,15.03,0,0,29.3,50
17/12/2025,15.01,0,0,28.2,53
18/12/2025,14.98,0,0,28.6,53
19/12/2025,15.51,8.4,8.4,27.1,62
20/12/2025,15.48,0,0,27.5,61
21/12/2025,14.88,0,0,28.6,55
22/12/2025,14.84,0,0,29.5,45
23/12/2025,14.82,0,0,30,42
24/12/2025,14.79,0,0,29.5,45
25/12/2025,14.78,0,0,29.8,44
26/12/2025,14.76,0,0,30.3,40
27/12/2025,14.74,0.8,0.8,30.1,40
28/12/2025,14.73,0.5,0.5,28.2,48
29/12/2025,14.71,0.5,0.5,26.8,60
30/12/2025,14.69,3.5,3.5,27.7,55
31/12/2025,14.67,0,0,26.5,62
01/01/2026,14.65,0,0,27.4,58
02/01/2026,14.63,0,0,29.4,42
03/01/2026,14.61,0,0,28.8,45
04/01/2026,14.6,0,0,28.8,38
05/01/2026,14.58,0,0,29,29
06/01/2026,14.56,0,0,28.6,25
07/01/2026,14.54,0,0,28.6,29
08/01/2026,14.52,0,0,28.7,24
09/01/2026,14.49,0,0,28.8,27
10/01/2026,14.47,0,0,28.5,37
11/01/2026,14.45,0,0,30.1,34
12/01/2026,14.43,0,0,29.5,35
13/01/2026,14.41,0,0,29.1,37
14/01/2026,14.4,0,0,29,31
15/01/2026,14.38,0,0,28.5,32
16/01/2026,14.36,0,0,29.6,31
17/01/2026,14.35,0,0,29.3,35
18/01/2026,14.33,0,0,30.6,41
19/01/2026,14.32,0,0,30.6,39
20/01/2026,14.3,0,0,30.4,34
21/01/2026,14.29,0,0,30.2,34
22/01/2026,14.27,0,0,30.8,28
23/01/2026,14.26,0,0,30.1,30
24/01/2026,14.24,0,0,30,36
25/01/2026,14.23,0,0,29.8,38
26/01/2026,14.22,0,0,30.2,39
27/01/2026,14.21,0,0,31.1,37
28/01/2026,14.19,0,0,31,34
29/01/2026,14.18,0,0,30.3,35
30/01/2026,14.17,0,0,30.5,36
31/01/2026,14.16,0,0,31.1,33
