timestamp,temp,hum,rain,prev_sm,target_sm
44841600000,20.6,74,0.0,8.8,8.58
44928000000,21.0,69,0.0,8.58,8.37
45014400000,20.7,70,0.0,8.37,8.16
45100800000,20.3,73,0.0,8.16,7.97
45187200000,20.2,71,0.0,7.97,7.78
45273600000,20.6,72,0.0,7.78,7.6
45360000000,19.9,70,0.0,7.6,7.43
45446400000,20.6,62,0.0,7.43,7.26
45532800000,19.7,77,0.0,7.26,7.1
45619200000,20.4,70,0.0,7.1,6.94
45705600000,20.4,72,0.0,6.94,6.8
45792000000,21.2,68,0.0,6.8,6.65
45878400000,20.6,68,0.0,6.65,6.51
45964800000,20.6,63,0.3,6.51,6.37
46051200000,20.5,65,0.0,6.37,6.24
46137600000,20.5,67,0.0,6.24,6.11
46224000000,20.5,68,0.0,6.11,5.99
46310400000,20.6,66,0.0,5.99,5.87
46396800000,20.1,70,0.0,5.87,5.76
46483200000,20.9,63,0.0,5.76,5.65
46569600000,20.4,71,0.0,5.65,5.54
46656000000,21.0,70,0.0,5.54,5.43
46742400000,20.2,65,0.0,5.43,5.33
46828800000,19.9,65,0.0,5.33,5.23
46915200000,20.1,66,0.0,5.23,5.13
47001600000,20.1,69,0.0,5.13,5.04
47088000000,19.9,67,0.0,5.04,4.95
47174400000,20.2,62,0.0,4.95,4.86
47260800000,19.7,65,0.0,4.86,4.77
47347200000,19.3,71,0.0,4.77,4.69
47433600000,19.5,70,0.0,4.69,4.62
47520000000,20.1,64,0.0,4.62,4.54
47606400000,20.1,64,0.0,4.54,4.46
47692800000,21.1,60,0.0,4.46,4.38
47779200000,20.2,61,0.0,4.38,4.3
47865600000,20.2,59,0.0,4.3,4.23
47952000000,20.2,59,0.0,4.23,4.17
48038400000,19.5,70,0.0,4.17,4.1
48124800000,20.0,68,0.0,4.1,4.04
48211200000,19.3,73,0.0,4.04,3.97
48297600000,19.4,66,0.0,3.97,3.91
48384000000,19.1,65,0.0,3.91,3.85
48470400000,20.4,59,0.0,3.85,3.79
48556800000,20.6,71,0.0,3.79,3.74
48643200000,21.3,64,0.0,3.74,3.68
48729600000,20.9,62,0.0,3.68,3.62
48816000000,20.1,67,0.0,3.62,3.57
48902400000,19.5,71,0.0,3.57,3.52
48988800000,19.6,68,0.0,3.52,3.46
49075200000,19.1,72,0.0,3.46,3.42
49161600000,20.4,62,0.0,3.42,3.37
49248000000,20.7,57,10.7,3.37,3.32
